Restaurant,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time
ID_7643,39.29667937,-85.18550118,Chinese,$20.00,$50.00,3.1,15,12,65 minutes
ID_1631,39.30460066,-85.70030839,"Asian, Thai, Japanese, Chinese, Momos",$60.00,$50.00,4.2,1473,849,65 minutes
ID_1813,39.32937311,-85.99675493,"Beverages, Ice Cream, Desserts",$10.00,$50.00,3.7,72,29,30 minutes
ID_2108,39.867149,-85.20101228,"Biryani, Hyderabadi",$15.00,$50.00,3.4,49,19,30 minutes
ID_2601,39.56051209,-85.82613749,"Bakery, Desserts, Sandwich",$15.00,$50.00,4.1,4606,2311,45 minutes
ID_6514,39.41825844,-85.84249662,"Fast Food, Beverages",$20.00,$50.00,4.0,143,112,30 minutes
ID_1857,39.99262052,-85.2020271,"North Indian, Biryani",$15.00,$50.00,3.1,6,1,30 minutes
ID_3118,39.10231185,-85.13526856,"Rolls, Beverages",$10.00,$50.00,NEW,-,-,45 minutes
ID_5556,39.66457271,-85.19036621,North Indian,$15.00,$50.00,3.5,30,4,30 minutes
ID_8298,39.3245482,-85.26782682,"Cafe, Tea",$20.00,$50.00,3.6,9,3,30 minutes
ID_6558,39.70376014,-85.24570375,Ice Cream,$10.00,$50.00,NEW,-,-,30 minutes
ID_2112,39.97948514,-85.29061321,"Mughlai, North Indian, Chinese",$45.00,$200.00,3.8,2534,1336,65 minutes
ID_5054,39.36997866,-85.96854687,"Portuguese, Wraps, Burger, Salad",$50.00,$50.00,4.1,835,593,45 minutes
ID_4190,39.99172634,-85.17889052,"Kerala, South Indian",$10.00,$50.00,3.3,159,24,30 minutes
ID_2794,39.33152645,-85.68647977,"Beverages, Desserts, Ice Cream",$20.00,$50.00,4.1,289,181,30 minutes
ID_5113,39.48935372,-85.97129467,"Fast Food, Momos, Rolls",$10.00,$50.00,-,-,-,30 minutes
ID_3459,39.03716882,-85.1768718,"Chinese, Thai",$25.00,$50.00,3.7,80,60,30 minutes
ID_6019,39.64751566,-85.60577162,North Indian,$15.00,$50.00,3.0,8,2,30 minutes
ID_8422,39.75221188,-85.02861887,"Beverages, Desserts",$25.00,$50.00,2.8,23,17,30 minutes
ID_3776,39.75664084,-85.94749264,"Juices, Fast Food",$20.00,$99.00,3.6,73,51,45 minutes
ID_6511,39.19939357,-85.52966374,"Street Food, Beverages",$10.00,$50.00,3.9,4438,2576,45 minutes
ID_2693,39.43800123,-85.59872454,"North Indian, Chinese, Mughlai, Momos",$20.00,$0.00,3.8,551,173,65 minutes
ID_1650,39.317059,-85.42654624,"North Indian, Mughlai, Chinese, Kebab",$60.00,$50.00,4.3,906,569,45 minutes
ID_5708,39.30468354,-85.40326967,"Pizza, Fast Food",$40.00,$50.00,3.8,630,240,30 minutes
ID_4240,39.50018674,-85.79648158,Fast Food,$10.00,$50.00,-,-,-,30 minutes
ID_2920,39.39819826,-85.12632258,"Chinese, North Indian",$15.00,$50.00,NEW,-,-,30 minutes
ID_8116,39.44050884,-85.08239986,"Healthy Food, Beverages",$20.00,$50.00,3.2,15,9,30 minutes
ID_2201,39.4061532,-85.929083,"North Indian, Chinese, South Indian",$20.00,$50.00,4.7,129,79,45 minutes
ID_4918,39.24656853,-85.00598749,"North Indian, Chinese",$35.00,$50.00,3.9,109,64,65 minutes
ID_8006,39.10981154,-85.0632869,"Continental, North Indian, Italian, Finger Food",$60.00,$50.00,4.1,486,244,30 minutes
ID_188,39.58954842,-85.07785227,"North Indian, Mughlai, Beverages",$15.00,$50.00,3.2,13,2,30 minutes
ID_7635,39.0981152,-85.89715188,"Desserts, Beverages",$20.00,$50.00,4.2,148,104,30 minutes
ID_8620,39.64332741,-85.91562732,"Rolls, North Indian",$10.00,$50.00,-,-,-,30 minutes
ID_5675,39.14232647,-85.1810932,"Cafe, North Indian, Italian",$25.00,$99.00,3.7,438,273,45 minutes
ID_5775,39.96599838,-85.43532768,Fast Food,$15.00,$50.00,3.9,58,44,30 minutes
ID_4051,39.32126214,-85.5398135,"North Indian, Rolls",$20.00,$50.00,NEW,-,-,30 minutes
ID_4797,39.33220684,-85.57339319,"Pizza, Italian, Desserts, Beverages",$25.00,$50.00,4.1,198,69,30 minutes
ID_3961,39.77384255,-85.70471055,Kerala,$10.00,$50.00,3.5,21,5,45 minutes
ID_3408,39.53574626,-85.27510837,"North Indian, Chinese",$20.00,$50.00,-,-,-,30 minutes
ID_639,39.63579647,-85.95792935,Fast Food,$15.00,$50.00,3.5,108,46,45 minutes
ID_3340,39.98217623,-85.85498577,"South Indian, North Indian, Fast Food, Chinese",$25.00,$50.00,2.7,12,8,30 minutes
ID_121,39.61068605,-85.32676426,"Chinese, Rolls",$15.00,$50.00,NEW,-,-,30 minutes
ID_6405,39.31846236,-85.33643738,"North Indian, Chinese",$15.00,$50.00,-,-,-,30 minutes
ID_3029,39.08841314,-85.15356209,"North Indian, Chinese, Seafood",$35.00,$50.00,3.7,40,20,30 minutes
ID_7636,39.42400381,-85.79593976,Chinese,$15.00,$50.00,3.5,11,8,30 minutes
ID_3088,39.35847755,-85.27095416,North Indian,$15.00,$50.00,-,-,-,30 minutes
ID_4364,39.09731471,-85.94285369,"Bakery, Desserts",$15.00,$50.00,2.9,15,10,30 minutes
ID_2275,39.37878601,-85.27866556,"North Indian, Mughlai",$30.00,$50.00,4.2,174,124,45 minutes
ID_7077,39.89488933,-85.53527312,South Indian,$5.00,$50.00,-,-,-,30 minutes
ID_8310,39.87464186,-85.81084908,"North Indian, Kebab, Mughlai",$50.00,$99.00,3.9,842,405,65 minutes
ID_188,39.11349466,-85.36558984,"North Indian, Mughlai",$15.00,$50.00,2.8,-,-,30 minutes
ID_567,39.41133358,-85.71330217,North Indian,$40.00,$50.00,4.3,886,530,65 minutes
ID_4697,39.122609,-85.43929411,"Frozen Yogurt, Fast Food, Desserts, Beverages",$15.00,$50.00,4.1,197,106,45 minutes
ID_4606,39.47260835,-85.41818556,"Fast Food, Desserts, Beverages",$15.00,$50.00,4.1,3535,1631,30 minutes
ID_1613,39.85500532,-85.63293957,"North Indian, Mughlai, Chinese, Italian",$15.00,$50.00,3.9,73,39,45 minutes
ID_7186,39.28918096,-85.20683296,Street Food,$10.00,$50.00,-,-,-,30 minutes
ID_6295,39.91515592,-85.3097139,"Chinese, Fast Food",$10.00,$50.00,-,-,-,30 minutes
ID_3811,39.36378358,-85.2702342,"Fast Food, Beverages",$10.00,$50.00,3.7,27,7,30 minutes
ID_578,39.12893641,-85.12693179,"Mughlai, Chinese",$15.00,$50.00,-,-,-,30 minutes
ID_1135,39.89063045,-85.45603704,"Burger, Fast Food",$15.00,$50.00,3.2,9,3,30 minutes
ID_1966,39.97708392,-85.14762538,"North Indian, Chinese",$40.00,$50.00,3.7,34,27,30 minutes
ID_4847,39.88752508,-85.75718816,"Biryani, Mughlai, Kebab, Rolls, Roast Chicken",$20.00,$50.00,NEW,-,-,30 minutes
ID_8220,39.44890358,-85.23394769,South Indian,$15.00,$50.00,4.2,536,459,45 minutes
ID_4908,39.02380783,-85.09529489,"Paan, Fast Food",$10.00,$50.00,3.1,4,2,30 minutes
ID_4227,39.38494892,-85.32072149,"Cafe, Fast Food",$20.00,$50.00,3.3,20,9,30 minutes
ID_6470,39.41288026,-85.41967845,"Fast Food, Sandwich",$15.00,$50.00,3.4,14,3,30 minutes
ID_2591,39.9458806,-85.19077288,"Fast Food, Desserts",$10.00,$50.00,-,-,-,30 minutes
ID_8202,39.84702133,-85.82092678,"Italian, Pizza, Salad",$50.00,$50.00,3.8,689,304,65 minutes
ID_8287,39.61642007,-85.10699268,South Indian,$5.00,$50.00,4.1,141,19,30 minutes
ID_6463,39.46789801,-85.78557011,"Continental, Italian, Fast Food",$40.00,$50.00,4.1,242,157,30 minutes
ID_3992,39.30124116,-85.25265217,"Biryani, North Indian",$10.00,$99.00,3.1,20,6,45 minutes
ID_23,39.69492436,-85.47227614,"Pizza, Fast Food, Beverages",$20.00,$50.00,4.0,143,33,30 minutes
ID_1007,39.6206681,-85.11472674,"North Indian, Continental, Italian",$25.00,$50.00,-,-,-,30 minutes
ID_6754,39.79659701,-85.49873781,"North Indian, South Indian, Chinese",$20.00,$50.00,3.6,33,23,30 minutes
ID_3225,39.59532299,-85.23417484,"North Indian, Biryani, Chinese",$15.00,$50.00,3.1,7,7,30 minutes
ID_727,39.33805232,-85.36387996,"North Indian, Chinese, Rolls",$20.00,$50.00,3.8,277,101,45 minutes
ID_1847,39.15452726,-85.0557766,"Ice Cream, Beverages, Desserts",$15.00,$50.00,3.0,18,5,30 minutes
ID_1195,39.55738505,-85.96637872,"Fast Food, Beverages",$25.00,$50.00,NEW,-,-,30 minutes
ID_2971,39.70872447,-85.92780623,"Mithai, Street Food, Bakery",$15.00,$50.00,3.3,10,3,65 minutes
ID_2409,39.56114806,-85.71358543,"North Indian, Chinese, Fast Food",$30.00,$50.00,3.8,65,39,30 minutes
ID_6743,39.35048646,-85.51491316,"South Indian, North Indian",$20.00,$50.00,3.5,48,16,30 minutes
ID_8051,39.25133971,-85.29133028,"Bakery, Desserts, Fast Food",$25.00,$0.00,4.0,421,189,45 minutes
ID_7978,39.37247007,-85.71460988,"Fast Food, Ice Cream, Beverages",$20.00,$50.00,3.8,39,19,30 minutes
ID_861,39.68993277,-85.48783849,Biryani,$15.00,$50.00,2.8,8,3,30 minutes
ID_7243,39.71145825,-85.77765859,South Indian,$10.00,$50.00,3.9,49,22,30 minutes
ID_2826,39.06024031,-85.65496995,"North Indian, Kebab",$15.00,$50.00,3.1,14,11,30 minutes
ID_2310,39.59344764,-85.25918922,Fast Food,$20.00,$50.00,-,-,-,30 minutes
ID_5780,39.30986747,-85.99357197,"Chinese, Mughlai, North Indian",$20.00,$50.00,3.3,17,5,30 minutes
ID_5861,39.50205649,-85.9259114,"Maharashtrian, Street Food",$10.00,$50.00,3.0,9,3,30 minutes
ID_5978,39.91854801,-85.36209601,"Rolls, North Indian",$20.00,$50.00,-,-,-,30 minutes
ID_6323,39.19000722,-85.38259367,Parsi,$20.00,$50.00,2.9,9,7,30 minutes
ID_7846,39.67796072,-85.33338461,"North Indian, South Indian, Street Food, Chinese",$35.00,$50.00,3.8,1857,1306,45 minutes
ID_5939,39.12623049,-85.43850124,"Fast Food, Desserts, Beverages",$20.00,$50.00,NEW,-,-,30 minutes
ID_4908,39.20436352,-85.31640516,"Paan, Fast Food",$10.00,$50.00,3.1,4,2,30 minutes
ID_894,39.94938525,-85.00414702,"Biryani, Chinese",$15.00,$50.00,3.7,35,12,30 minutes
ID_7516,39.63333101,-85.20772693,"North Indian, Chinese",$20.00,$50.00,3.8,133,99,30 minutes
ID_8195,39.61052992,-85.60367852,"Biryani, North Indian",$25.00,$50.00,-,-,-,30 minutes
ID_1733,39.28364753,-85.94525475,Chinese,$10.00,$50.00,3.5,52,20,30 minutes
ID_2622,39.63493318,-85.19380882,"North Indian, Mughlai, Chinese",$20.00,$50.00,-,-,-,30 minutes
ID_5906,39.61889305,-85.31400089,North Indian,$20.00,$50.00,3.6,104,40,30 minutes
ID_2170,39.06279951,-85.9751283,"North Indian, Chinese",$25.00,$50.00,3.8,182,84,45 minutes
ID_5679,39.72549113,-85.40026572,"Beverages, Fast Food",$20.00,$50.00,3.6,33,13,45 minutes
ID_8026,39.04529787,-85.09477128,Fast Food,$15.00,$50.00,3.4,31,9,45 minutes
ID_4617,39.65638569,-85.88027084,"North Indian, Mughlai",$35.00,$99.00,4.1,73,59,30 minutes
ID_7607,39.57991675,-85.70477495,"Bakery, Desserts",$20.00,$50.00,3.5,51,30,30 minutes
ID_4562,39.89153359,-85.72257668,Chinese,$25.00,$50.00,3.8,-,-,30 minutes
ID_2246,39.06002342,-85.83169346,"Healthy Food, Sandwich, Salad, Burger",$10.00,$50.00,3.3,14,5,30 minutes
ID_745,39.58647783,-85.04858073,"Chinese, Thai, Asian",$65.00,$50.00,3.6,94,38,45 minutes
ID_5768,39.70772236,-85.43714573,"Fast Food, Beverages",$10.00,$50.00,3.9,17,11,30 minutes
ID_2177,39.11911509,-85.34612188,"Biryani, North Indian, Chinese, Rajasthani",$25.00,$99.00,3.8,390,207,45 minutes
ID_1675,39.81262809,-85.88002161,Chinese,$20.00,$50.00,3.2,-,-,30 minutes
ID_3426,39.0036642,-85.73939909,North Indian,$10.00,$50.00,3.7,133,27,65 minutes
ID_6434,39.88069733,-85.19304066,Fast Food,$10.00,$50.00,-,-,-,30 minutes
ID_8083,39.14342199,-85.04617967,"Afghan, BBQ, Biryani, Seafood",$20.00,$50.00,3.5,26,15,30 minutes
ID_3214,39.11114597,-85.14016352,Healthy Food,$15.00,$50.00,NEW,-,-,30 minutes
ID_3721,39.56049549,-85.41246847,"Biryani, North Indian",$20.00,$99.00,2.7,30,2,65 minutes
ID_2785,39.83929435,-85.51184134,North Indian,$15.00,$50.00,3.5,27,5,30 minutes
ID_4138,39.07556609,-85.00637004,Fast Food,$10.00,$50.00,3.8,48,29,30 minutes
ID_733,39.84186929,-85.54434472,Bengali,$10.00,$50.00,3.0,15,10,30 minutes
ID_3931,39.30869013,-85.97560934,"Chinese, Bengali, Bangladeshi, Rolls",$10.00,$50.00,3.3,16,4,30 minutes
ID_8051,39.03992549,-85.40686517,"Bakery, Cafe",$30.00,$50.00,4.2,657,383,45 minutes
ID_5742,39.75570037,-85.61176768,"Pizza, Fast Food, Beverages",$20.00,$50.00,3.4,9,9,30 minutes
ID_4778,39.86030712,-85.8067033,"Pizza, Fast Food",$15.00,$50.00,3.3,12,2,30 minutes
ID_8233,39.4888319,-85.40123504,Fast Food,$10.00,$50.00,3.6,90,31,30 minutes
ID_7415,39.66764442,-85.2902539,"North Indian, Chinese, Mughlai",$20.00,$99.00,3.0,10,4,45 minutes
ID_6325,39.68571634,-85.60360479,Chinese,$20.00,$50.00,3.4,31,6,30 minutes
ID_80,39.44700981,-85.21213314,"North Indian, Biryani",$20.00,$50.00,-,-,-,30 minutes
ID_3343,39.33963831,-85.89039566,"South Indian, North Indian, Chinese, Street Food",$20.00,$50.00,3.3,15,6,30 minutes
ID_8086,39.23633545,-85.83739244,"Arabian, Biryani, Burger, Sandwich, Desserts",$30.00,$50.00,4.0,100,46,30 minutes
ID_2207,39.01620961,-85.93943558,North Indian,$20.00,$50.00,3.9,51,39,45 minutes
ID_8274,39.6252792,-85.77965584,"North Indian, Chinese, Rolls",$15.00,$50.00,3.8,269,46,45 minutes
ID_6986,39.30188217,-85.66768391,South Indian,$20.00,$99.00,3.8,362,108,45 minutes
ID_8353,39.9442535,-85.7129797,"Cafe, Salad, Biryani, Chinese, Continental, Italian, Desserts, Pizza",$25.00,$99.00,4.0,498,272,45 minutes
ID_1205,39.18786283,-85.59590801,"Ice Cream, Desserts, Fast Food",$20.00,$50.00,2.8,35,14,30 minutes
ID_2989,39.22260524,-85.56925014,Fast Food,$10.00,$50.00,3.7,22,6,30 minutes
ID_3336,39.90663537,-85.83108279,"North Indian, Chinese, Mughlai",$25.00,$50.00,3.1,8,3,30 minutes
ID_6163,39.58061726,-85.40225193,Fast Food,$20.00,$50.00,2.9,57,24,30 minutes
ID_5767,39.88236503,-85.54945953,"Chinese, Thai, Continental",$20.00,$50.00,-,-,-,30 minutes
ID_6588,39.96572385,-85.46723436,Fast Food,$10.00,$50.00,2.8,12,6,30 minutes
ID_2805,39.33314707,-85.60792863,"Beverages, Fast Food",$20.00,$50.00,3.2,22,11,30 minutes
ID_8139,39.25245753,-85.19112927,"Fast Food, Burger",$10.00,$50.00,3.7,33,12,30 minutes
ID_7516,39.26843359,-85.0413515,"North Indian, Chinese",$20.00,$50.00,3.8,133,99,30 minutes
ID_2546,39.17559551,-85.47552777,"Desserts, Fast Food",$15.00,$50.00,3.6,20,6,30 minutes
ID_8021,39.31735879,-85.36734344,Biryani,$15.00,$50.00,-,-,-,30 minutes
ID_8509,39.33016613,-85.67289123,Chinese,$20.00,$50.00,-,-,-,30 minutes
ID_5885,39.64252218,-85.93858638,North Indian,$10.00,$50.00,3.2,6,1,30 minutes
ID_5455,39.35998984,-85.1486941,North Indian,$20.00,$50.00,-,-,-,30 minutes
ID_1530,39.52391758,-85.10310478,"Chinese, North Indian, Mughlai",$20.00,$50.00,3.3,11,7,30 minutes
ID_8262,39.2954343,-85.87804363,North Indian,$10.00,$50.00,-,-,-,30 minutes
ID_4390,39.2977533,-85.46857275,"Bakery, Desserts",$25.00,$50.00,3.8,214,110,30 minutes
ID_5699,39.59102515,-85.99089327,"Pizza, Mexican, Italian",$30.00,$50.00,3.8,241,148,65 minutes
ID_3418,39.94141214,-85.98239174,"North Indian, Chinese, South Indian, Desserts",$30.00,$50.00,3.4,31,12,45 minutes
ID_1180,39.42833955,-85.66130133,"Fast Food, Chinese",$15.00,$50.00,3.7,66,20,30 minutes
ID_661,39.80926507,-85.66940913,"Fast Food, Coffee",$10.00,$50.00,3.3,9,5,30 minutes
ID_4348,39.34603586,-85.66047567,"North Indian, Chinese",$25.00,$50.00,4.2,347,246,45 minutes
ID_4787,39.21152889,-85.52823723,Fast Food,$5.00,$50.00,-,-,-,30 minutes
ID_2733,39.96747665,-85.22753844,Continental,$30.00,$50.00,-,-,-,30 minutes
ID_8440,39.56769879,-85.9181452,South Indian,$10.00,$50.00,3.1,4,-,30 minutes
ID_7142,39.47097182,-85.33265266,"Cafe, Coffee, Tea, Desserts",$30.00,$50.00,4.3,295,103,30 minutes
ID_1322,39.87063828,-85.3931547,Bakery,$10.00,$50.00,3.4,14,12,30 minutes
ID_1763,39.73957946,-85.67457061,Chinese,$20.00,$50.00,-,-,-,30 minutes
ID_2356,39.95341521,-85.60775762,"Beverages, Fast Food",$20.00,$50.00,3.9,113,37,65 minutes
ID_5018,39.31133624,-85.75053247,Fast Food,$10.00,$50.00,3.2,7,3,30 minutes
ID_3556,39.85787994,-85.1738756,South Indian,$10.00,$50.00,3.7,27,9,30 minutes
ID_7852,39.95150776,-85.5158301,Chinese,$20.00,$50.00,3.1,5,-,30 minutes
ID_125,39.61091889,-85.84546749,North Indian,$15.00,$50.00,3.3,18,5,30 minutes
ID_1517,39.34658119,-85.28477944,North Indian,$5.00,$50.00,4.0,305,85,45 minutes
ID_8564,39.64347079,-85.4774188,"North Indian, Chinese, Healthy Food",$20.00,$50.00,3.4,45,11,30 minutes
ID_98,39.97784312,-85.49023011,Sandwich,$10.00,$50.00,3.2,7,2,30 minutes
ID_3338,39.97076812,-85.02456986,"North Indian, Chinese, Maharashtrian, Continental",$40.00,$50.00,3.3,12,4,45 minutes
ID_3295,39.95857537,-85.65256907,"Chinese, Thai",$30.00,$50.00,4.0,559,228,65 minutes
ID_1342,39.37501472,-85.6220337,Bakery,$15.00,$99.00,2.8,177,81,120 minutes
ID_7201,39.03709386,-85.27184423,"Desserts, Juices",$15.00,$50.00,3.9,281,127,30 minutes
ID_1166,39.59967431,-85.44458177,North Indian,$30.00,$50.00,4.7,81,74,45 minutes
ID_8318,39.86978738,-85.66444164,"Healthy Food, Salad, Continental, Desserts, Beverages",$30.00,$50.00,4.1,335,76,45 minutes
ID_3077,39.54591964,-85.95573475,"North Indian, Chinese, Rolls",$20.00,$50.00,3.8,242,53,45 minutes
ID_8149,39.57831821,-85.87682881,"Asian, Thai, Malaysian, Chinese, Japanese",$35.00,$99.00,4.4,453,246,65 minutes
ID_2021,39.60670476,-85.83943078,"North Indian, Chinese, Beverages",$20.00,$50.00,3.4,15,6,45 minutes
ID_3996,39.53032038,-85.84384385,"Mughlai, North Indian, Chinese",$15.00,$50.00,NEW,-,-,30 minutes
ID_7654,39.3347175,-85.58652765,Cafe,$30.00,$99.00,3.8,75,43,45 minutes
ID_3457,39.27159846,-85.74571435,"Fast Food, Beverages",$25.00,$50.00,3.3,14,5,30 minutes
ID_6945,39.88329678,-85.98801984,Fast Food,$10.00,$50.00,NEW,-,-,30 minutes
ID_306,39.59269508,-85.15908447,"North Indian, Street Food, South Indian, Fast Food, Chinese",$20.00,$50.00,3.9,322,131,45 minutes
ID_7147,39.98010599,-85.45899436,"North Indian, Mughlai, Italian, Chinese",$50.00,$50.00,3.9,271,143,65 minutes
ID_2659,39.60405635,-85.05876101,"Fast Food, North Indian",$10.00,$50.00,3.1,4,2,30 minutes
ID_2683,39.89024158,-85.69167008,"North Indian, Chinese",$20.00,$50.00,4.4,113,74,65 minutes
ID_7563,39.83017228,-85.43854747,"Biryani, Kebab",$15.00,$50.00,3.4,20,4,30 minutes
ID_2604,39.3933959,-85.28201252,"Bakery, Fast Food",$20.00,$50.00,3.4,20,10,30 minutes
ID_695,39.80962438,-85.45635064,"Biryani, Andhra, North Indian, Chinese",$35.00,$50.00,3.8,446,232,45 minutes
ID_2678,39.97051346,-85.06539322,North Indian,$20.00,$50.00,-,-,-,65 minutes
ID_2897,39.35457043,-85.30539302,"North Indian, Chinese, Mughlai",$20.00,$50.00,3.2,8,2,30 minutes
ID_7433,39.72218647,-85.59112442,"North Indian, Mughlai, Biryani",$55.00,$50.00,4.6,473,294,30 minutes
ID_1197,39.92234322,-85.2731217,"Fast Food, Chinese, South Indian",$15.00,$50.00,2.5,12,9,30 minutes
ID_4652,39.33661291,-85.21477406,"Cafe, Beverages",$20.00,$50.00,-,-,-,30 minutes
ID_4317,39.87016914,-85.60833284,"Burger, Fast Food, Continental",$30.00,$50.00,4.3,367,179,45 minutes
ID_5797,39.38739688,-85.30333342,"Chinese, North Indian",$15.00,$50.00,3.3,55,23,30 minutes
ID_4345,39.92426986,-85.23165555,"North Indian, Chinese, Italian, Finger Food, American",$80.00,$99.00,4.4,1102,766,30 minutes
ID_793,39.84855302,-85.10813823,North Indian,$20.00,$50.00,3.5,40,8,45 minutes
ID_2806,39.19680229,-85.14383713,"North Indian, Chinese, Fast Food",$20.00,$50.00,3.3,16,1,30 minutes
ID_686,39.43756835,-85.23904594,"Coffee, Cafe, Fast Food, Desserts, Beverages",$25.00,$50.00,3.5,15,11,30 minutes
ID_1046,39.39493845,-85.62563726,South Indian,$10.00,$50.00,3.6,8,1,30 minutes
ID_3250,39.8536107,-85.09379583,North Indian,$20.00,$50.00,3.0,7,1,30 minutes
ID_5474,39.57252357,-85.02380662,"North Indian, Fast Food",$5.00,$50.00,-,-,-,30 minutes
ID_6683,39.71496242,-85.08570141,"Fast Food, South Indian",$20.00,$50.00,3.1,8,2,30 minutes
ID_517,39.7961351,-85.65676317,"North Indian, South Indian",$15.00,$50.00,3.3,16,3,30 minutes
ID_7694,39.77462679,-85.06083101,Beverages,$10.00,$50.00,3.7,31,12,45 minutes
ID_2259,39.67331422,-85.5443358,"North Indian, Chinese",$20.00,$50.00,3.7,32,21,30 minutes
ID_6054,39.88977228,-85.49377133,"Fast Food, Beverages",$15.00,$50.00,3.6,24,10,30 minutes
ID_4310,39.25933867,-85.86314727,Italian,$15.00,$50.00,3.9,121,94,65 minutes
ID_1454,39.840803,-85.66075378,"Cafe, Fast Food, Beverages, Desserts, Tea",$20.00,$50.00,4.3,356,230,30 minutes
ID_2127,39.00433672,-85.14036296,"North Indian, Chinese",$25.00,$99.00,3.6,182,65,65 minutes
ID_4325,39.2506219,-85.82945215,Desserts,$20.00,$50.00,4.5,247,178,30 minutes
ID_2067,39.11012076,-85.6922052,South Indian,$10.00,$50.00,3.1,39,18,45 minutes
ID_1209,39.46783317,-85.68389219,"Cafe, Beverages, Sandwich, Fast Food, Desserts",$25.00,$50.00,3.6,57,35,45 minutes
ID_6625,39.2905286,-85.27351039,"Fast Food, Chinese, Italian, Seafood, Beverages",$20.00,$50.00,NEW,-,-,30 minutes
ID_6093,39.58040005,-85.16468171,"North Indian, Chinese",$30.00,$50.00,2.9,60,26,45 minutes
ID_3680,39.67857697,-85.09899717,"Biryani, Andhra, South Indian, Chinese",$15.00,$99.00,3.7,248,47,45 minutes
ID_8459,39.88129284,-85.50432544,"Chinese, Asian",$50.00,$50.00,4.2,384,214,45 minutes
ID_3272,39.56415974,-85.14472141,"North Indian, Chinese",$20.00,$99.00,3.8,32,20,30 minutes
ID_3203,39.6971173,-85.85908151,"Healthy Food, Continental, Fast Food",$20.00,$50.00,3.7,14,5,30 minutes
ID_7418,39.75426959,-85.99001721,Fast Food,$15.00,$50.00,3.5,63,23,45 minutes
ID_3260,39.89311181,-85.01088709,"North Indian, Chinese",$15.00,$50.00,3.6,25,7,30 minutes
ID_4506,39.46208435,-85.15202154,"South Indian, Chinese",$10.00,$0.00,NEW,-,-,30 minutes
ID_1053,39.28960549,-85.84695722,"Fast Food, Beverages",$15.00,$50.00,3.9,241,124,45 minutes
ID_7295,39.19663163,-85.64930663,"Bakery, Desserts, Ice Cream",$15.00,$50.00,3.9,58,30,45 minutes
ID_601,39.0648309,-85.28368118,"Bakery, Desserts",$10.00,$50.00,3.9,41,28,30 minutes
ID_6187,39.64928579,-85.26510045,"Street Food, Maharashtrian",$10.00,$50.00,-,-,-,30 minutes
ID_3466,39.65110789,-85.88587152,"North Indian, Chinese",$10.00,$50.00,NEW,-,-,30 minutes
ID_4140,39.35536734,-85.77666226,"North Indian, Fast Food, Chinese",$15.00,$50.00,3.1,61,11,45 minutes
ID_3586,39.51887825,-85.8585383,"Fast Food, Mughlai",$15.00,$50.00,-,-,-,30 minutes
ID_1555,39.66268855,-85.33236345,"North Indian, Continental, Chinese, Juices",$10.00,$50.00,3.4,25,20,30 minutes
